35,0.5,0.333333,0.166667,1
47,0.5,0.333333,0.166667,1
73,0.47541,0.360656,0.163934,1
108,0.454545,0.363636,0.181818,1
279,0.5,0.375,0.125,1
360,0.517241,0.327586,0.155172,1
398,0.5,0.378788,0.121212,1
420,0.487179,0.358974,0.153846,1
423,0.526316,0.368421,0.105263,1
566,0.5,0.333333,0.166667,1
575,0.5,0.4,0.1,1
584,0.5,0.321429,0.178571,1
639,0.489796,0.367347,0.142857,1
723,0.461538,0.353846,0.184615,1
799,0.454545,0.363636,0.181818,1
822,0.463415,0.390244,0.146341,1
857,0.5,0.4,0.1,1
946,0.5,0.35,0.15,1
964,0.5,0.3,0.2,1
968,0.5,0.352941,0.147059,1
989,0.45977,0.333333,0.206897,1
1016,0.485714,0.371429,0.142857,1
1105,0.483333,0.316667,0.2,1
1158,0.466667,0.333333,0.2,1
1167,0.5,0.3,0.2,1
1354,0.541667,0.291667,0.166667,1
1381,0.548387,0.290323,0.16129,1
1416,0.5,0.34375,0.15625,1
1442,0.487179,0.307692,0.205128,1
1465,0.52381,0.380952,0.095238,1
1500,0.509804,0.313725,0.176471,1
1539,0.5,0.333333,0.166667,1
1592,0.55,0.3,0.15,1
1633,0.45,0.4,0.15,1
1639,0.444444,0.388889,0.166667,1
1680,0.5,0.375,0.125,1
1690,0.454545,0.363636,0.181818,1
1699,0.555556,0.296296,0.148148,1
1797,0.533333,0.333333,0.133333,1
1799,0.461538,0.384615,0.153846,1
1842,0.466667,0.333333,0.2,1
1855,0.461538,0.384615,0.153846,1
1912,0.517857,0.321429,0.160714,1
1925,0.449664,0.362416,0.187919,1
1928,0.520833,0.302083,0.177083,1
1997,0.52093,0.348837,0.130233,1
2111,0.517241,0.356322,0.126437,1
2180,0.466667,0.333333,0.2,1
2216,0.491525,0.355932,0.152542,1
2262,0.518519,0.37037,0.111111,1
2265,0.492063,0.349206,0.15873,1
2270,0.480769,0.384615,0.134615,1
2277,0.5,0.316667,0.183333,1
2458,0.448276,0.413793,0.137931,1
2485,0.454545,0.363636,0.181818,1
15,0.727273,0.181818,0.090909,10
17,0.833333,0.166667,0,10
76,0.730769,0.192308,0.076923,10
333,0.75,0.25,0,10
334,0.790123,0.197531,0.012346,10
339,0.75,0.25,0,10
376,0.761905,0.238095,0,10
384,0.8,0.2,0,10
514,0.8,0.2,0,10
643,0.782609,0.173913,0.043478,10
776,0.733333,0.222222,0.044444,10
778,0.707317,0.243902,0.04878,10
896,0.78125,0.1875,0.03125,10
1026,0.703704,0.222222,0.074074,10
1203,0.705882,0.294118,0,10
1244,0.714286,0.214286,0.071429,10
1415,0.74359,0.230769,0.025641,10
1456,0.772727,0.181818,0.045455,10
1484,0.772727,0.227273,0,10
1559,0.8,0.2,0,10
1692,0.730769,0.230769,0.038462,10
1836,0.75,0.1875,0.0625,10
2093,0.80303,0.19697,0,10
2203,0.730769,0.205128,0.064103,10
2300,0.816327,0.183673,0,10
2392,0.736842,0.263158,0,10
2396,0.75,0.178571,0.071429,10
2525,0.75,0.25,0,10
2537,0.791667,0.208333,0,10
132,0.25,0.5,0.25,11
148,0.25,0.520833,0.229167,11
166,0.3125,0.4375,0.25,11
289,0.225806,0.483871,0.290323,11
320,0.25,0.5,0.25,11
337,0.25,0.5,0.25,11
389,0.2,0.533333,0.266667,11
438,0.230769,0.480769,0.288462,11
503,0.294118,0.470588,0.235294,11
579,0.285714,0.428571,0.285714,11
592,0.285714,0.428571,0.285714,11
603,0.2,0.485,0.315,11
611,0.257143,0.514286,0.228571,11
612,0.3,0.45,0.25,11
640,0.2,0.525,0.275,11
665,0.283333,0.466667,0.25,11
693,0.25,0.5,0.25,11
706,0.219298,0.5,0.280702,11
771,0.289855,0.492754,0.217391,11
840,0.227273,0.454545,0.318182,11
902,0.294118,0.411765,0.294118,11
977,0.304348,0.478261,0.217391,11
1009,0.2,0.54,0.26,11
1018,0.204545,0.534091,0.261364,11
1040,0.24,0.48,0.28,11
1100,0.275,0.5,0.225,11
1142,0.2,0.514286,0.285714,11
1208,0.208333,0.5,0.291667,11
1209,0.25,0.5,0.25,11
1238,0.315789,0.394737,0.289474,11
1247,0.294118,0.411765,0.294118,11
1300,0.285714,0.428571,0.285714,11
1309,0.210526,0.5,0.289474,11
1322,0.218391,0.471264,0.310345,11
1411,0.275,0.475,0.25,11
1478,0.285714,0.47619,0.238095,11
1540,0.2,0.52,0.28,11
1560,0.294118,0.470588,0.235294,11
1566,0.25,0.4375,0.3125,11
1590,0.264706,0.5,0.235294,11
1666,0.3125,0.4375,0.25,11
1669,0.285714,0.428571,0.285714,11
1695,0.2,0.5,0.3,11
1714,0.3,0.4,0.3,11
1760,0.272727,0.454545,0.272727,11
1775,0.285714,0.428571,0.285714,11
1777,0.21875,0.53125,0.25,11
1794,0.3,0.4,0.3,11
1798,0.214286,0.5,0.285714,11
1821,0.275862,0.482759,0.241379,11
1823,0.222222,0.5,0.277778,11
1860,0.217391,0.521739,0.26087,11
1897,0.272727,0.454545,0.272727,11
1918,0.270833,0.416667,0.3125,11
1971,0.315985,0.460967,0.223048,11
2023,0.220183,0.477064,0.302752,11
2064,0.297619,0.464286,0.238095,11
2084,0.220339,0.474576,0.305085,11
2139,0.195122,0.487805,0.317073,11
2149,0.22807,0.473684,0.298246,11
2201,0.292308,0.446154,0.261538,11
2229,0.25,0.446429,0.303571,11
2333,0.2,0.48,0.32,11
2343,0.238095,0.47619,0.285714,11
2380,0.285714,0.47619,0.238095,11
2407,0.265306,0.428571,0.306122,11
2414,0.313725,0.45098,0.235294,11
2426,0.25,0.46875,0.28125,11
2472,0.212121,0.515152,0.272727,11
2492,0.296296,0.444444,0.259259,11
2512,0.242424,0.515152,0.242424,11
11,0,0.823529,0.176471,12
20,0,0.827586,0.172414,12
90,0,0.837209,0.162791,12
98,0,0.860465,0.139535,12
133,0,0.866667,0.133333,12
136,0,0.846154,0.153846,12
160,0,0.8,0.2,12
183,0,0.857143,0.142857,12
216,0,0.818182,0.181818,12
217,0,0.823529,0.176471,12
225,0,0.833333,0.166667,12
230,0,0.857143,0.142857,12
284,0,0.8,0.2,12
304,0,0.866667,0.133333,12
326,0,0.833333,0.166667,12
330,0,0.833333,0.166667,12
331,0,0.857143,0.142857,12
341,0,0.875,0.125,12
346,0,0.818182,0.181818,12
347,0,0.857143,0.142857,12
350,0,0.805556,0.194444,12
367,0,0.875,0.125,12
371,0,0.846154,0.153846,12
401,0,0.826667,0.173333,12
406,0,0.818182,0.181818,12
413,0,0.826667,0.173333,12
431,0,0.875,0.125,12
434,0,0.8,0.2,12
446,0,0.833333,0.166667,12
472,0,0.8,0.2,12
489,0,0.8,0.2,12
491,0,0.833333,0.166667,12
504,0,0.846154,0.153846,12
527,0,0.833333,0.166667,12
570,0,0.8,0.2,12
680,0,0.837838,0.162162,12
725,0,0.814815,0.185185,12
758,0,0.865169,0.134831,12
798,0,0.825,0.175,12
933,0,0.84,0.16,12
940,0,0.833333,0.166667,12
965,0,0.84,0.16,12
1000,0,0.843243,0.156757,12
1003,0,0.8,0.2,12
1039,0,0.85,0.15,12
1064,0,0.823529,0.176471,12
1066,0,0.866667,0.133333,12
1098,0,0.830189,0.169811,12
1191,0,0.85,0.15,12
1201,0,0.833333,0.166667,12
1205,0,0.866667,0.133333,12
1223,0,0.833333,0.166667,12
1293,0,0.866667,0.133333,12
1298,0,0.846154,0.153846,12
1308,0,0.85,0.15,12
1329,0,0.846154,0.153846,12
1335,0,0.84,0.16,12
1376,0,0.8,0.2,12
1413,0,0.84375,0.15625,12
1426,0,0.806818,0.193182,12
1542,0,0.818182,0.181818,12
1551,0,0.828571,0.171429,12
1577,0,0.857143,0.142857,12
1595,0,0.866667,0.133333,12
1679,0,0.875,0.125,12
1731,0,0.846154,0.153846,12
1734,0,0.833333,0.166667,12
1751,0,0.8,0.2,12
1759,0,0.8,0.2,12
1785,0,0.833333,0.166667,12
1831,0,0.818182,0.181818,12
1878,0,0.818182,0.181818,12
1906,0,0.833333,0.166667,12
1987,0,0.826087,0.173913,12
2052,0,0.825758,0.174242,12
2104,0,0.836364,0.163636,12
2141,0,0.816667,0.183333,12
2187,0,0.838983,0.161017,12
2221,0,0.85,0.15,12
2236,0,0.814815,0.185185,12
2308,0,0.82,0.18,12
2335,0,0.857143,0.142857,12
70,0.233333,0.4,0.366667,13
161,0.230769,0.384615,0.384615,13
184,0.272727,0.363636,0.363636,13
213,0.2,0.4,0.4,13
251,0.222222,0.444444,0.333333,13
328,0.25,0.375,0.375,13
393,0.263158,0.347368,0.389474,13
524,0.25,0.35,0.4,13
605,0.204082,0.408163,0.387755,13
624,0.227273,0.431818,0.340909,13
631,0.153846,0.461538,0.384615,13
659,0.28125,0.34375,0.375,13
678,0.208333,0.4375,0.354167,13
728,0.204545,0.454545,0.340909,13
729,0.183333,0.466667,0.35,13
746,0.266667,0.4,0.333333,13
781,0.204082,0.367347,0.428571,13
808,0.242424,0.424242,0.333333,13
815,0.245614,0.403509,0.350877,13
825,0.2,0.366667,0.433333,13
957,0.1875,0.4375,0.375,13
984,0.226667,0.36,0.413333,13
1033,0.229167,0.395833,0.375,13
1134,0.25,0.4,0.35,13
1149,0.166667,0.466667,0.366667,13
1207,0.2,0.4,0.4,13
1294,0.16,0.44,0.4,13
1311,0.272727,0.4,0.327273,13
1439,0.235294,0.411765,0.352941,13
1494,0.22973,0.364865,0.405405,13
1647,0.2,0.44,0.36,13
1655,0.266667,0.4,0.333333,13
1686,0.185185,0.444444,0.37037,13
1735,0.185185,0.481481,0.333333,13
1742,0.1875,0.4375,0.375,13
1846,0.181818,0.454545,0.363636,13
1886,0.28,0.36,0.36,13
1901,0.176471,0.470588,0.352941,13
1914,0.25,0.375,0.375,13
1924,0.2,0.425,0.375,13
1935,0.25,0.425,0.325,13
1959,0.255605,0.363229,0.381166,13
1979,0.215385,0.407692,0.376923,13
2085,0.21978,0.384615,0.395604,13
2152,0.166667,0.458333,0.375,13
2211,0.185185,0.419753,0.395062,13
2223,0.219178,0.438356,0.342466,13
2235,0.253731,0.373134,0.373134,13
2249,0.230769,0.384615,0.384615,13
2284,0.253012,0.421687,0.325301,13
2302,0.192308,0.423077,0.384615,13
2327,0.225,0.425,0.35,13
2336,0.229508,0.42623,0.344262,13
2340,0.176471,0.470588,0.352941,13
2358,0.2,0.4,0.4,13
2369,0.2,0.45,0.35,13
2445,0.233333,0.433333,0.333333,13
2455,0.25,0.34375,0.40625,13
2531,0.214286,0.428571,0.357143,13
2542,0.241379,0.344828,0.413793,13
2,0,1,0,14
21,0,0.96,0.04,14
25,0,1,0,14
37,0,1,0,14
87,0,0.95082,0.04918,14
111,0,0.964286,0.035714,14
142,0,0.952381,0.047619,14
150,0,0.984375,0.015625,14
200,0,1,0,14
246,0,0.95,0.05,14
252,0,1,0,14
261,0,1,0,14
265,0,1,0,14
293,0,1,0,14
296,0,1,0,14
299,0,1,0,14
311,0,1,0,14
316,0,1,0,14
322,0,1,0,14
329,0,1,0,14
359,0,0.96,0.04,14
362,0,1,0,14
372,0,0.971429,0.028571,14
430,0,0.954545,0.045455,14
449,0,1,0,14
457,0,1,0,14
463,0,1,0,14
480,0,0.962963,0.037037,14
515,0,0.956522,0.043478,14
522,0,0.973333,0.026667,14
544,0,1,0,14
564,0,1,0,14
750,0,0.961538,0.038462,14
859,0,0.966667,0.033333,14
861,0,1,0,14
1095,0,0.949495,0.050505,14
1169,0,0.952381,0.047619,14
1305,0,0.971429,0.028571,14
1404,0,0.944444,0.055556,14
1449,0,0.959184,0.040816,14
1479,0,1,0,14
1510,0,0.962963,0.037037,14
1791,0,0.952381,0.047619,14
1819,0,0.958333,0.041667,14
1830,0,1,0,14
1833,0,0.947368,0.052632,14
1849,0,1,0,14
1853,0,0.96,0.04,14
1930,0,1,0,14
1939,0,1,0,14
1955,0,0.989474,0.010526,14
1967,0,0.988024,0.011976,14
2018,0,0.988166,0.011834,14
2046,0,0.985119,0.014881,14
2076,0,1,0,14
2081,0,1,0,14
2096,0,0.948454,0.051546,14
2101,0,1,0,14
2109,0,1,0,14
2123,0,0.969231,0.030769,14
2188,0,1,0,14
2306,0,0.990291,0.009709,14
2317,0,1,0,14
2354,0,0.967742,0.032258,14
2357,0,1,0,14
2464,0,0.977273,0.022727,14
2502,0,0.96,0.04,14
2521,0,1,0,14
2547,0,0.967742,0.032258,14
46,0,0.181818,0.818182,15
81,0,0.151515,0.848485,15
97,0.033333,0.166667,0.8,15
99,0,0.058824,0.941176,15
103,0.038462,0.192308,0.769231,15
155,0.12,0.08,0.8,15
196,0,0.142857,0.857143,15
215,0,0.166667,0.833333,15
219,0,0.166667,0.833333,15
223,0.090909,0.090909,0.818182,15
226,0,0.095238,0.904762,15
238,0.105263,0.157895,0.736842,15
270,0.1,0.2,0.7,15
272,0,0.2,0.8,15
402,0.125,0.025,0.85,15
424,0,0.166667,0.833333,15
426,0.117647,0.176471,0.705882,15
433,0.0625,0.1875,0.75,15
450,0,0.210526,0.789474,15
452,0,0.115385,0.884615,15
551,0,0.125,0.875,15
580,0,0.142857,0.857143,15
582,0.148936,0.042553,0.808511,15
599,0.083333,0.133333,0.783333,15
634,0.122807,0.175439,0.701754,15
679,0.075,0.15,0.775,15
694,0.078947,0.131579,0.789474,15
779,0,0.2,0.8,15
875,0.131579,0.078947,0.789474,15
884,0.090909,0.204545,0.704545,15
995,0.003984,0.139442,0.856574,15
1058,0.083333,0.166667,0.75,15
1195,0.166667,0.083333,0.75,15
1279,0.125,0.125,0.75,15
1310,0.1,0.2,0.7,15
1345,0.119048,0.095238,0.785714,15
1405,0,0.130435,0.869565,15
1421,0,0.083333,0.916667,15
1431,0.042553,0.170213,0.787234,15
1457,0.157895,0.052632,0.789474,15
1483,0,0.076923,0.923077,15
1618,0,0.2,0.8,15
1765,0.111111,0.022222,0.866667,15
1796,0,0.2,0.8,15
1896,0.0625,0.1875,0.75,15
1921,0.159091,0.136364,0.704545,15
1958,0.1,0.1,0.8,15
2003,0.103093,0.056701,0.840206,15
2251,0.094118,0.141176,0.764706,15
2276,0.137931,0.103448,0.758621,15
2363,0.052632,0.105263,0.842105,15
2450,0,0.117647,0.882353,15
2478,0.142857,0.107143,0.75,15
126,0.333333,0.416667,0.25,16
156,0.382353,0.441176,0.176471,16
191,0.333333,0.416667,0.25,16
199,0.428571,0.428571,0.142857,16
258,0.363636,0.454545,0.181818,16
282,0.375,0.375,0.25,16
291,0.4,0.4,0.2,16
441,0.4,0.4,0.2,16
529,0.428571,0.428571,0.142857,16
571,0.416667,0.416667,0.166667,16
615,0.371795,0.448718,0.179487,16
633,0.395833,0.458333,0.145833,16
667,0.383333,0.366667,0.25,16
668,0.416667,0.433333,0.15,16
670,0.372093,0.395349,0.232558,16
697,0.363636,0.4,0.236364,16
705,0.383333,0.416667,0.2,16
720,0.4,0.44,0.16,16
743,0.390244,0.45122,0.158537,16
748,0.365854,0.414634,0.219512,16
791,0.333333,0.433333,0.233333,16
793,0.355932,0.423729,0.220339,16
801,0.416667,0.416667,0.166667,16
820,0.421053,0.368421,0.210526,16
871,0.416667,0.416667,0.166667,16
873,0.419355,0.387097,0.193548,16
914,0.355556,0.444444,0.2,16
956,0.380952,0.428571,0.190476,16
1004,0.4,0.437037,0.162963,16
1007,0.352941,0.426471,0.220588,16
1045,0.357143,0.392857,0.25,16
1046,0.369565,0.456522,0.173913,16
1063,0.341463,0.439024,0.219512,16
1071,0.380952,0.428571,0.190476,16
1073,0.333333,0.444444,0.222222,16
1080,0.390625,0.40625,0.203125,16
1110,0.348837,0.372093,0.27907,16
1237,0.379747,0.392405,0.227848,16
1261,0.393939,0.454545,0.151515,16
1262,0.380952,0.380952,0.238095,16
1267,0.333333,0.404762,0.261905,16
1334,0.36,0.4,0.24,16
1418,0.4,0.433333,0.166667,16
1530,0.351351,0.405405,0.243243,16
1583,0.388889,0.388889,0.222222,16
1622,0.382353,0.441176,0.176471,16
1635,0.434783,0.391304,0.173913,16
1641,0.375,0.4375,0.1875,16
1706,0.363636,0.363636,0.272727,16
1755,0.333333,0.466667,0.2,16
1790,0.35,0.4,0.25,16
1818,0.416667,0.416667,0.166667,16
1851,0.333333,0.4,0.266667,16
1867,0.4,0.4,0.2,16
1882,0.333333,0.444444,0.222222,16
1885,0.363636,0.409091,0.227273,16
1965,0.4,0.430769,0.169231,16
1976,0.361111,0.440476,0.198413,16
2089,0.402299,0.45977,0.137931,16
2197,0.376923,0.461538,0.161538,16
2296,0.378378,0.459459,0.162162,16
2301,0.408163,0.387755,0.204082,16
2427,0.363636,0.409091,0.227273,16
38,0.166667,0.833333,0,17
65,0.181818,0.772727,0.045455,17
134,0.142857,0.785714,0.071429,17
170,0.189189,0.783784,0.027027,17
336,0.133333,0.8,0.066667,17
343,0.166667,0.833333,0,17
377,0.142857,0.771429,0.085714,17
382,0.166667,0.791667,0.041667,17
388,0.2,0.79,0.01,17
391,0.166667,0.766667,0.066667,17
419,0.179487,0.74359,0.076923,17
429,0.142857,0.785714,0.071429,17
437,0.152542,0.79661,0.050847,17
465,0.2,0.8,0,17
520,0.142857,0.742857,0.114286,17
521,0.137931,0.758621,0.103448,17
587,0.183673,0.816327,0,17
589,0.153846,0.769231,0.076923,17
602,0.161972,0.767606,0.070423,17
677,0.1875,0.7875,0.025,17
712,0.137931,0.824713,0.037356,17
716,0.177215,0.740506,0.082278,17
774,0.15,0.766667,0.083333,17
817,0.175439,0.719298,0.105263,17
867,0.147059,0.735294,0.117647,17
942,0.2,0.7,0.1,17
1005,0.171171,0.792793,0.036036,17
1038,0.137931,0.758621,0.103448,17
1042,0.132353,0.764706,0.102941,17
1044,0.2,0.733333,0.066667,17
1069,0.190476,0.714286,0.095238,17
1078,0.186916,0.71028,0.102804,17
1113,0.144928,0.782609,0.072464,17
1121,0.152542,0.813559,0.033898,17
1168,0.166667,0.766667,0.066667,17
1177,0.146341,0.780488,0.073171,17
1215,0.181818,0.745455,0.072727,17
1264,0.2,0.76,0.04,17
1353,0.173333,0.786667,0.04,17
1369,0.162162,0.783784,0.054054,17
1444,0.152542,0.779661,0.067797,17
1481,0.178571,0.785714,0.035714,17
1501,0.135802,0.814815,0.049383,17
1593,0.15,0.75,0.1,17
1623,0.148936,0.808511,0.042553,17
1630,0.171429,0.771429,0.057143,17
1653,0.173077,0.769231,0.057692,17
1659,0.190476,0.714286,0.095238,17
1662,0.2,0.7,0.1,17
1677,0.2,0.8,0,17
1688,0.2,0.775,0.025,17
1702,0.166667,0.722222,0.111111,17
1707,0.2,0.7,0.1,17
1730,0.181818,0.727273,0.090909,17
1757,0.166667,0.75,0.083333,17
1850,0.166667,0.766667,0.066667,17
1857,0.181818,0.818182,0,17
1859,0.181818,0.818182,0,17
1868,0.166667,0.805556,0.027778,17
1927,0.178947,0.810526,0.010526,17
1952,0.166667,0.75,0.083333,17
2002,0.157233,0.754717,0.08805,17
2057,0.165714,0.788571,0.045714,17
2065,0.215596,0.779817,0.004587,17
2067,0.176923,0.823077,0,17
2068,0.160338,0.767932,0.07173,17
2098,0.207792,0.753247,0.038961,17
2105,0.176471,0.72549,0.098039,17
2110,0.176471,0.722689,0.10084,17
2156,0.170213,0.765957,0.06383,17
2204,0.162602,0.772358,0.065041,17
2215,0.171717,0.717172,0.111111,17
2346,0.15493,0.774648,0.070423,17
2355,0.210526,0.754386,0.035088,17
2423,0.131579,0.763158,0.105263,17
2436,0.152542,0.762712,0.084746,17
2480,0.2,0.733333,0.066667,17
32,0.5,0.25,0.25,18
44,0.5,0.25,0.25,18
61,0.5,0.25,0.25,18
72,0.535714,0.25,0.214286,18
189,0.545455,0.181818,0.272727,18
247,0.5,0.25,0.25,18
396,0.52381,0.257143,0.219048,18
546,0.553571,0.142857,0.303571,18
610,0.491803,0.245902,0.262295,18
651,0.530612,0.244898,0.22449,18
688,0.583333,0.208333,0.208333,18
787,0.609756,0.182927,0.207317,18
803,0.571429,0.142857,0.285714,18
842,0.576923,0.192308,0.230769,18
887,0.571429,0.228571,0.2,18
908,0.548387,0.258065,0.193548,18
982,0.555556,0.15873,0.285714,18
1006,0.54386,0.280702,0.175439,18
1017,0.571429,0.2,0.228571,18
1143,0.555556,0.222222,0.222222,18
1147,0.577778,0.133333,0.288889,18
1157,0.518519,0.259259,0.222222,18
1377,0.608696,0.173913,0.217391,18
1389,0.52381,0.190476,0.285714,18
1395,0.517241,0.241379,0.241379,18
1407,0.545455,0.227273,0.227273,18
1485,0.55,0.25,0.2,18
1517,0.583333,0.166667,0.25,18
1529,0.516129,0.193548,0.290323,18
1534,0.583333,0.166667,0.25,18
1604,0.608696,0.173913,0.217391,18
1678,0.538462,0.153846,0.307692,18
1711,0.5,0.25,0.25,18
1774,0.555556,0.222222,0.222222,18
1778,0.6,0.2,0.2,18
1804,0.5,0.208333,0.291667,18
1843,0.588235,0.235294,0.176471,18
1936,0.536082,0.14433,0.319588,18
2021,0.548077,0.269231,0.182692,18
2108,0.56,0.22,0.22,18
2125,0.533333,0.233333,0.233333,18
2151,0.588235,0.159664,0.252101,18
2234,0.555556,0.148148,0.296296,18
2298,0.52,0.26,0.22,18
2372,0.529412,0.176471,0.294118,18
2382,0.605263,0.210526,0.184211,18
2384,0.507246,0.217391,0.275362,18
2386,0.515152,0.212121,0.272727,18
2499,0.526316,0.157895,0.315789,18
2520,0.555556,0.222222,0.222222,18
104,0.214286,0.071429,0.714286,19
152,0.222222,0.055556,0.722222,19
165,0.25,0.125,0.625,19
314,0.25,0.125,0.625,19
353,0.192308,0.096154,0.711538,19
404,0.25,0.016667,0.733333,19
556,0.222222,0.111111,0.666667,19
563,0.25,0.125,0.625,19
628,0.222222,0.044444,0.733333,19
686,0.230769,0.038462,0.730769,19
689,0.23913,0.065217,0.695652,19
890,0.344828,0.034483,0.62069,19
938,0.333333,0.033333,0.633333,19
999,0.240506,0.088608,0.670886,19
1011,0.2,0.12381,0.67619,19
1047,0.315789,0.017544,0.666667,19
1106,0.285714,0.057143,0.657143,19
1155,0.338983,0.016949,0.644068,19
1185,0.285714,0.071429,0.642857,19
1218,0.263158,0.026316,0.710526,19
1283,0.25,0.083333,0.666667,19
1333,0.214286,0.071429,0.714286,19
1371,0.185185,0.111111,0.703704,19
1410,0.243243,0.081081,0.675676,19
1455,0.190476,0.095238,0.714286,19
1552,0.32,0.08,0.6,19
1795,0.222222,0.055556,0.722222,19
1889,0.266667,0.133333,0.6,19
1947,0.285714,0.028571,0.685714,19
1977,0.363636,0.009091,0.627273,19
1998,0.25,0.107143,0.642857,19
2019,0.360465,0.011628,0.627907,19
2147,0.333333,0.016667,0.65,19
2189,0.253333,0.12,0.626667,19
2208,0.228571,0.114286,0.657143,19
2222,0.268657,0.059701,0.671642,19
2226,0.315217,0.054348,0.630435,19
2237,0.285714,0.119048,0.595238,19
2253,0.285714,0.053571,0.660714,19
2258,0.265957,0.053191,0.680851,19
2271,0.3,0.02,0.68,19
2299,0.326531,0.040816,0.632653,19
2334,0.266667,0.066667,0.666667,19
2416,0.179487,0.128205,0.692308,19
2433,0.25641,0.076923,0.666667,19
2444,0.227273,0.090909,0.681818,19
59,0.285714,0.142857,0.571429,2
101,0.344828,0.068966,0.586207,2
145,0.428571,0.142857,0.428571,2
381,0.416667,0.041667,0.541667,2
